type,store,name,price,image_url
semi-sweet chocolate chips,Target,Nestle Toll House Semi-Sweet Chocolate Chips for Baking - 12oz,$4.49,https://target.scene7.com/is/image/Target/GUEST_50dfedb1-7d08-4896-9b62-1703ea44832d?qlt=65&fmt=webp&hei=350&wid=350
semi-sweet chocolate chips,Target,GHIRARDELLI Premium Baking Semi-Sweet Chocolate Chips - 12oz,$4.69,https://target.scene7.com/is/image/Target/GUEST_eff671f6-217d-44a2-8227-9c4a3195eda3?qlt=65&fmt=webp&hei=350&wid=350
semi-sweet chocolate chips,Target,Semi Sweet Mini Chocolate Morsels - 12oz - Good & Gather™,$2.99,https://target.scene7.com/is/image/Target/GUEST_8cd2d055-75c4-44bf-ae77-2a15dbcf3b3b?qlt=65&fmt=webp&hei=350&wid=350
semi-sweet chocolate chips,Target,Nestle Toll House Semi-Sweet Chocolate Chips for Baking - 24oz,$7.59,https://target.scene7.com/is/image/Target/GUEST_4b512806-c0a7-4436-a047-1cbbaaa575a2?qlt=65&fmt=webp&hei=350&wid=350
semi-sweet chocolate chips,Target,Nestle Toll House Dark Chocolate Chips for Baking- 10oz,$4.49,https://target.scene7.com/is/image/Target/GUEST_6e3e7e07-3ab5-4d70-a339-2d64aa0a0892?qlt=65&fmt=webp&hei=350&wid=350
semi-sweet chocolate chips,Target,Lily's Milk Style Chocolate Chips - 9oz,$7.49,
All-purpose flour,Trader Joe's,Unbleached Enriched All-Purpose Flour,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/93249.png/jcr:content/renditions/cq5dam.web.1280.1280
All-purpose flour,Trader Joe's,Organic Unbleached All-Purpose Flour,$4.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/69793.png/jcr:content/renditions/cq5dam.web.1280.1280
All-purpose flour,Trader Joe's,All Purpose Disinfectant Cleaner,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m501/74545.png/jcr:content/renditions/cq5dam.web.1280.1280
All-purpose flour,Trader Joe's,Dutch Baby Pancake with Berries & Lemon Cream,,https://www.traderjoes.com/content/dam/trjo/context-images/93249-dutch-baby-berries-cream-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
All-purpose flour,Trader Joe's,"Dutch Baby Pancake with Caramelized Onion, Prosciutto, and Gruyère",,https://www.traderjoes.com/content/dam/trjo/context-images/93249-dutch-baby-onion-prosciutto-gruyere-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
All-purpose flour,Trader Joe's,Dutch Baby Pancake with Roasted Veggies & Goat Cheese,,https://www.traderjoes.com/content/dam/trjo/context-images/93249-dutch-baby-roasted-veggies-feta-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
All-purpose flour,Trader Joe's,"Dutch, Dutch Baby",,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/dutch-baby/dutch-dutch-baby-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
All-purpose flour,Trader Joe's,This Banana Walks Into a Blondie Bar,,https://www.traderjoes.com/content/dam/trjo/context-images/98333-blondie-bar-baking-mix-PDP.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
All-purpose flour,Trader Joe's,Deck the Halls with So Much Good Stuff,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/deck-the-halls-products/Deck-the-halls-2023-main-image-v2.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Baking soda,Trader Joe's,Blondie Bar Baking Mix,$3.79,https://www.traderjoes.com/content/dam/trjo/products/m20905/98333.png/jcr:content/renditions/cq5dam.web.1280.1280
Baking soda,Trader Joe's,Peanut Butter Flavored Baking Chips,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m21002/76560.png/jcr:content/renditions/cq5dam.web.1280.1280
Baking soda,Trader Joe's,GIR® Baking Mat,$4.99,https://www.traderjoes.com/content/dam/trjo/products/m501/75979.png/jcr:content/renditions/cq5dam.web.1280.1280
Baking soda,Trader Joe's,Preposterously Peanut Butter Cup Cookies,,https://www.traderjoes.com/content/dam/trjo/recipes/preposterously-peanut-butter-cookies.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Baking soda,Trader Joe's,Chewy Salted Caramel Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/71839-sea-salt-caramel-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Baking soda,Trader Joe's,Double Chocolate Crinkle Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/51482-choc-chunks-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Baking soda,Trader Joe's,This Banana Walks Into a Blondie Bar,,https://www.traderjoes.com/content/dam/trjo/context-images/98333-blondie-bar-baking-mix-PDP.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Baking soda,Trader Joe's,We Fall For It Every Year,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/fall-preview/we-fall-for-it-2024_main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Baking soda,Trader Joe's,Easy Breezy Brunch - Five Heat & Eat Brunchables,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/easy-breezy-brunch/Easy-Breezy-Brunch-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Shea Butter & Coconut Oil Hair Mask,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m502/61447.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Shea Butter & Coconut Oil Hair Serum,$4.99,https://www.traderjoes.com/content/dam/trjo/products/m502/64656.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Lemongrass Coconut Body Oil,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m502/60873.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Coconut Cold Brew Ice Pops,,https://www.traderjoes.com/content/dam/trjo/recipes/coconut-cold-brew-pops.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Pumpkin Snack Cake,,https://www.traderjoes.com/content/dam/trjo/recipes/Pumpkin-Snack-Cake-REC.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Tropical Banana Bread,,https://www.traderjoes.com/content/dam/trjo/recipes/tropical-banana-bread.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Product Information,,https://www.traderjoes.com/content/dam/trjo/pictures/hand-pointing.png/jcr:content/renditions/cq5dam.web.1280.1280
Coconut oil,Trader Joe's,Banana Recipe Contest Winners,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/banana-recipe-contest/banana-recipe-contest-WINNERS-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Coconut oil,Trader Joe's,Everyday Products That Make Great Gifts,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/everyday-products-that-make-great-gifts/everyday-product-gifts_main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Cornstarch,Trader Joe's,Gluten Free Blueberry Muffins,$5.99,https://www.traderjoes.com/content/dam/trjo/products/m20105/76864.png/jcr:content/renditions/cq5dam.web.1280.1280
Cornstarch,Trader Joe's,Tri-Colored Mini Gnocchi,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20503/75258.png/jcr:content/renditions/cq5dam.web.1280.1280
Cornstarch,Trader Joe's,Gluten Free Uncured Pepperoni Pizza,$6.49,https://www.traderjoes.com/content/dam/trjo/products/m20602/73023.png/jcr:content/renditions/cq5dam.web.1280.1280
Egg,Trader Joe's,Unexpected Cheddar Cheese & Turkey Sausage Egg White Bites,$3.49,https://www.traderjoes.com/content/dam/trjo/products/m20503/78750.png/jcr:content/renditions/cq5dam.web.1280.1280
Egg,Trader Joe's,Spinach & Feta Egg White Burrito,$4.49,https://www.traderjoes.com/content/dam/trjo/products/m20502/77521.png/jcr:content/renditions/cq5dam.web.1280.1280
Egg,Trader Joe's,Egg Omelets with Cheddar Cheese,$4.99,https://www.traderjoes.com/content/dam/trjo/products/m20503/75422.png/jcr:content/renditions/cq5dam.web.1280.1280
Egg,Trader Joe's,Baked Egg Nog French Toast,,https://www.traderjoes.com/content/dam/trjo/context-images/47904-47906-nogs-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,Egg Nog Breakfast Bowl,,https://www.traderjoes.com/content/dam/trjo/recipes/egg-nog-breakfast-bowl.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,Egg JoeMuffin,,https://www.traderjoes.com/content/dam/trjo/recipes/egg-joe-muffin.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,How to Properly Poach an Egg,,https://www.traderjoes.com/content/dam/trjo/context-images/poach-egg-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,How To Dye Eggs Naturally With Trader Joe's Products,,https://www.traderjoes.com/content/dam/trjo/context-images/egg-dyeing-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Egg,Trader Joe's,That's a Wrap!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/thats-a-wrap/newwrap-opener-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
egg yolk,Trader Joe's,Organic Pasture Raised Large Brown Eggs,$5.99,https://www.traderjoes.com/content/dam/trjo/products/m20304/72270.png/jcr:content/renditions/cq5dam.web.1280.1280
egg yolk,Trader Joe's,Unexpected Cheddar Cheese & Turkey Sausage Egg White Bites,$3.49,https://www.traderjoes.com/content/dam/trjo/products/m20503/78750.png/jcr:content/renditions/cq5dam.web.1280.1280
egg yolk,Trader Joe's,Bacon & Eggs Shaped Sweet Gummy Candies,$1.99,https://www.traderjoes.com/content/dam/trjo/products/m21002/78298.png/jcr:content/renditions/cq5dam.web.1280.1280
egg yolk,Trader Joe's,PB&J Semifreddo,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/do-you-semifreddo/semifreddo-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
egg yolk,Trader Joe's,The Breakfast Bowl,,https://www.traderjoes.com/content/dam/trjo/context-images/TheApproach_Bowl-O-Rama-rec.jpeg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
egg yolk,Trader Joe's,Egg-In-a-Hole with Garlicky Fried Peppers,,https://www.traderjoes.com/content/dam/trjo/context-images/62488-roasted-red-peppers-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
egg yolk,Trader Joe's,How to Properly Poach an Egg,,https://www.traderjoes.com/content/dam/trjo/context-images/poach-egg-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
egg yolk,Trader Joe's,Do You Semifreddo?,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/do-you-semifreddo/semifreddo-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
egg yolk,Trader Joe's,This Is How The Cookie Crumbles,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/cookie-ice-cream-cake-img/50236-speculoos-cookies-feat.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Granulated sugar,Trader Joe's,Dark Chocolate Chips No Sugar Added,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m21002/79169.png/jcr:content/renditions/cq5dam.web.1280.1280
Granulated sugar,Trader Joe's,Sugar Bee® Apples,$4.49,https://www.traderjoes.com/content/dam/trjo/products/m20701/79142.png/jcr:content/renditions/cq5dam.web.1280.1280
Granulated sugar,Trader Joe's,Sugar Bee® Apple,$1.29,https://www.traderjoes.com/content/dam/trjo/products/m20701/78597.png/jcr:content/renditions/cq5dam.web.1280.1280
Granulated sugar,Trader Joe's,Double Chocolate Crinkle Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/51482-choc-chunks-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Granulated sugar,Trader Joe's,Chewy Salted Caramel Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/71839-sea-salt-caramel-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Granulated sugar,Trader Joe's,Citrus Sprinkled Ricotta Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/50920-whole-milk-ricotta-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Granulated sugar,Trader Joe's,Boba! Boba! Boba!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/boba-kit-recipes/boba-boba-boba-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Granulated sugar,Trader Joe's,Product Information,,https://www.traderjoes.com/content/dam/trjo/pictures/hand-pointing.png/jcr:content/renditions/cq5dam.web.1280.1280
Granulated sugar,Trader Joe's,We Like It. We Like It Elote.,,https://www.traderjoes.com/content/dam/trjo/context-images/Elote-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Pure vanilla extract,Trader Joe's,Organic Pure Bourbon Vanilla Extract,$9.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/66314.png/jcr:content/renditions/cq5dam.web.1280.1280
Pure vanilla extract,Trader Joe's,Double Fold Bourbon Vanilla Extract,$7.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/76665.png/jcr:content/renditions/cq5dam.web.1280.1280
Pure vanilla extract,Trader Joe's,Double Fold Alcohol Free Bourbon Vanilla Flavoring,$7.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/78797.png/jcr:content/renditions/cq5dam.web.1280.1280
Pure vanilla extract,Trader Joe's,Mini Sweet Potato Biscuits,,https://www.traderjoes.com/content/dam/trjo/recipes/325MainImage.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Pure vanilla extract,Trader Joe's,Citrus Sprinkled Ricotta Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/50920-whole-milk-ricotta-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Pure vanilla extract,Trader Joe's,Coconut White Hot Chocolate,,https://www.traderjoes.com/content/dam/trjo/context-images/26587-white-chocolate-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Pure vanilla extract,Trader Joe's,Banana Recipe Contest Winners,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/banana-recipe-contest/banana-recipe-contest-WINNERS-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Pure vanilla extract,Trader Joe's,This Banana Walks Into a Blondie Bar,,https://www.traderjoes.com/content/dam/trjo/context-images/98333-blondie-bar-baking-mix-PDP.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Pure vanilla extract,Trader Joe's,Hailing A Sonoma Cab,,https://www.traderjoes.com/content/dam/trjo/context-images/71932-reserve-sonoma-cabernet-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Sea Salt Brownie Bites,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20105/74143.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,Cocoa & Sea Salt Instant Oatmeal,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20907/71893.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,Dark Chocolate Sea Salt Caramels Gift Card,$2.29,https://www.traderjoes.com/content/dam/trjo/products/m21002/98918.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,Chewy Salted Caramel Cookies,,https://www.traderjoes.com/content/dam/trjo/context-images/71839-sea-salt-caramel-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Cilantro & Lime Tuna Salad Bites,,https://www.traderjoes.com/content/dam/trjo/context-images/99284-99285-albacore-tuna-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Red Pepper & Olive Tuna Salad Bites,,https://www.traderjoes.com/content/dam/trjo/context-images/99284-99285-albacore-tuna-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,Product Information,,https://www.traderjoes.com/content/dam/trjo/pictures/hand-pointing.png/jcr:content/renditions/cq5dam.web.1280.1280
Salt,Trader Joe's,We Like It. We Like It Elote.,,https://www.traderjoes.com/content/dam/trjo/context-images/Elote-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Salt,Trader Joe's,$10 Recipes to Feed Four,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/10-dollar-recipes-to-feed-four/10-4-TJs-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Semi-Sweet Chocolate Chips,$3.99,https://www.traderjoes.com/content/dam/trjo/products/m20905/04529.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Semi-Sweet Chocolate Chunks,$3.49,https://www.traderjoes.com/content/dam/trjo/products/m21002/51482.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Sweet Plantain Chips,$2.29,https://www.traderjoes.com/content/dam/trjo/products/m21001/55085.png/jcr:content/renditions/cq5dam.web.1280.1280
Semi-sweet chocolate chips,Trader Joe's,Chewy Chocolate Mochi Cake,,https://www.traderjoes.com/content/dam/trjo/recipes/chocolate-mochi-cake.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Charlotte's Chocolate Bread Pudding,,https://www.traderjoes.com/content/dam/trjo/context-images/04529-semi-sweet-choc-chips-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Trailblazer Bites,,https://www.traderjoes.com/content/dam/trjo/context-images/07995-raw-almonds-pdp.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,How It's Made - Sublime Ice Cream Sandwiches,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/how-it's-made–sublime-ice-cream-sandwiches/90987-sublime-ice-cream-feat.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,Churn It Up,,https://www.traderjoes.com/content/dam/trjo/context-images/churn-it-up-feature.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Semi-sweet chocolate chips,Trader Joe's,This Banana Walks Into a Blondie Bar,,https://www.traderjoes.com/content/dam/trjo/context-images/98333-blondie-bar-baking-mix-PDP.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Organic Firm Tofu,$1.49,https://www.traderjoes.com/content/dam/trjo/products/m20804/41911.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Spring Rolls with Tofu,$5.49,https://www.traderjoes.com/content/dam/trjo/products/m20503/92151.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Tofu Sheets,$2.99,https://www.traderjoes.com/content/dam/trjo/products/m20602/75639.png/jcr:content/renditions/cq5dam.web.1280.1280
Silken tofu,Trader Joe's,Crispy Tofu Sesame Salad,,https://www.traderjoes.com/content/dam/trjo/recipes/crispy-tofu-sesame-salad.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,What to do? Tofu!,,https://www.traderjoes.com/content/dam/trjo/recipes/tofu_recipe.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Sriracha Furikake Tofu Fries,,https://www.traderjoes.com/content/dam/trjo/recipes/tofu-fries.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Tasty! Terrific! Tofu!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/tasty-terrific-tofu/Tasty-Terrific-Tofu-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,Three Sheets for the Win!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/three-sheets-for-the-win/three-sheets-for-the-win-main-image.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
Silken tofu,Trader Joe's,That's a Wrap!,,https://www.traderjoes.com/content/dam/trjo/editorial-main-images/thats-a-wrap/newwrap-opener-main.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
